ppm,intensity
7.765,0.002383
7.77,0.001652
7.775,0.001807
7.78,0.00214
7.785,0.002494
7.79,0.001811
7.795,0.002199
7.8,0.002046
7.805,0.00157
7.81,0.001963
7.815,0.002532
7.82,0.001978
7.825,0.002185
7.83,0.002299
7.835,0.001753
7.84,0.002439
7.845,0.002533
7.85,0.002566
7.855,0.002467
7.86,0.001847
7.865,0.001805
7.87,0.001735
7.875,0.001692
7.88,0.001731
7.885,0.002354
7.89,0.002518
7.895,0.001785
7.9,0.002291
7.905,0.001566
7.91,0.001894
7.915,0.00166
7.92,0.001439
7.925,0.002026
7.93,0.002034
7.935,0.001864
7.94,0.001823
7.945,0.001662
7.95,0.001959
7.955,0.001796
7.96,0.002089
7.965,0.001584
7.97,0.002084
7.975,0.002183
7.98,0.002438
7.985,0.002371
7.99,0.002071
7.995,0.001765
8.0,0.001364
8.005,0.002001
8.01,0.002497
8.015,0.002583
8.02,0.001115
8.025,0.001738
8.03,0.00188
8.035,0.001639
8.04,0.002068
8.045,0.002016
8.05,0.001822
8.055,0.00199
8.06,0.001446
8.065,0.001663
8.07,0.001689
8.075,0.002316
8.08,0.001433
8.085,0.001928
8.09,0.002274
8.095,0.001983
8.1,0.002286
8.105,0.001774
8.11,0.002154
8.115,0.002318
8.12,0.002783
8.125,0.002257
8.13,0.002502
8.135,0.002007
8.14,0.002037
8.145,0.002552
8.15,0.002208
8.155,0.0025
8.16,0.002252
8.165,0.002746
8.17,0.002838
8.175,0.001712
8.18,0.002656
8.185,0.002158
8.19,0.002173
8.195,0.001966
8.2,0.002258
8.205,0.001618
8.21,0.001753
8.215,0.00174
8.22,0.002109
8.225,0.002331
8.23,0.002266
8.235,0.002138
8.24,0.001802
8.245,0.001393
8.25,0.002151
8.255,0.002061
8.26,0.002135
8.265,0.00251
8.27,0.001946
8.275,0.00194
8.28,0.0012
8.285,0.002206
8.29,0.001993
8.295,0.001752
8.3,0.002145
8.305,0.001645
8.31,0.001821
8.315,0.002697
8.32,0.002273
8.325,0.002334
8.33,0.002272
8.335,0.002235
8.34,0.002078
8.345,0.00281
8.35,0.001984
8.355,0.002267
8.36,0.001933
8.365,0.001886
8.37,0.001155
8.375,0.001335
8.38,0.00255
8.385,0.002529
8.39,0.001855
8.395,0.001996
8.4,0.002222
8.405,0.001659
8.41,0.002626
8.415,0.001643
8.42,0.001754
8.425,0.001039
8.43,0.002536
8.435,0.002026
8.44,0.002574
8.445,0.001655
8.45,0.002124
8.455,0.002032
8.46,0.002075
8.465,0.002731
8.47,0.002798
8.475,0.002488
8.48,0.001864
8.485,0.002317
8.49,0.002476
8.495,0.0022
8.5,0.002204
8.505,0.002173
8.51,0.001689
8.515,0.00209
8.52,0.002565
8.525,0.001656
8.53,0.002033
8.535,0.002296
8.54,0.001526
8.545,0.001955
8.55,0.00141
8.555,0.001791
8.56,0.001511
8.565,0.001689
8.57,0.001831
8.575,0.001906
8.58,0.001931
8.585,0.00116
8.59,0.002558
8.595,0.001905
8.6,0.001617
8.605,0.001781
8.61,0.002109
8.615,0.00165
8.62,0.001855
8.625,0.001836
8.63,0.002189
8.635,0.001738
8.64,0.002159
8.645,0.002122
8.65,0.001948
8.655,0.002434
8.66,0.002007
8.665,0.001588
8.67,0.002104
8.675,0.002043
8.68,0.001986
8.685,0.002081
8.69,0.002822
8.695,0.002082
8.7,0.00216
8.705,0.001914
8.71,0.002459
8.715,0.00198
8.72,0.001719
8.725,0.001572
8.73,0.002184
8.735,0.00226
8.74,0.001444
8.745,0.001747
8.75,0.002224
8.755,0.002359
8.76,0.001538
8.765,0.001857
8.77,0.002291
8.775,0.001813
8.78,0.001842
8.785,0.00181
8.79,0.001542
8.795,0.002016
8.8,0.002106
8.805,0.001509
8.81,0.002034
8.815,0.002387
8.82,0.002072
8.825,0.002331
8.83,0.001807
8.835,0.002479
8.84,0.001724
8.845,0.002659
8.85,0.001842
8.855,0.001748
8.86,0.001687
8.865,0.001855
8.87,0.001827
8.875,0.001758
8.88,0.001884
8.885,0.002232
8.89,0.002308
8.895,0.001881
8.9,0.002431
8.905,0.00165
8.91,0.001639
8.915,0.001603
8.92,0.00221
8.925,0.001456
8.93,0.00151
8.935,0.002446
8.94,0.002598
8.945,0.002469
8.95,0.001476
8.955,0.002002
8.96,0.002289
8.965,0.002032
8.97,0.001432
8.975,0.001878
8.98,0.001403
8.985,0.001566
8.99,0.002751
8.995,0.002235
9.0,0.001484
9.005,0.001472
9.01,0.002157
9.015,0.001784
9.02,0.002199
9.025,0.00177
9.03,0.001927
9.035,0.00208
9.04,0.001635
9.045,0.001324
9.05,0.001578
9.055,0.001752
9.06,0.001925
9.065,0.001975
9.07,0.001972
9.075,0.002176
9.08,0.001683
9.085,0.002484
9.09,0.002696
9.095,0.002123
9.1,0.002061
9.105,0.002432
9.11,0.002222
9.115,0.002061
9.12,0.001936
9.125,0.001736
9.13,0.001585
9.135,0.002227
9.14,0.00241
9.145,0.001625
9.15,0.001969
9.155,0.002071
9.16,0.001845
9.165,0.001728
9.17,0.001857
9.175,0.001305
9.18,0.001973
9.185,0.001891
9.19,0.002735
9.195,0.002322
9.2,0.001873
9.205,0.001991
9.21,0.002595
9.215,0.002556
9.22,0.002059
9.225,0.001949
9.23,0.001488
9.235,0.001879
9.24,0.001935
9.245,0.001736
9.25,0.002599
9.255,0.001337
9.26,0.001946
9.265,0.002136
9.27,0.002147
9.275,0.002584
9.28,0.001504
9.285,0.001732
9.29,0.002028
9.295,0.00204
9.3,0.001859
9.305,0.001726
9.31,0.002369
9.315,0.001626
9.32,0.001792
9.325,0.002497
9.33,0.002601
9.335,0.002299
9.34,0.001693
9.345,0.001695
9.35,0.001679
9.355,0.001597
9.36,0.001848
9.365,0.002438
9.37,0.002071
9.375,0.001729
9.38,0.001721
9.385,0.001582
9.39,0.002415
9.395,0.001286
9.4,0.002088
9.405,0.001488
9.41,0.001621
9.415,0.00147
9.42,0.002328
9.425,0.001962
9.43,0.002951
9.435,0.001627
9.44,0.001607
9.445,0.002196
9.45,0.002186
9.455,0.001891
9.46,0.001282
9.465,0.002494
9.47,0.002187
9.475,0.002127
9.48,0.00178
9.485,0.002211
9.49,0.00179
9.495,0.002001
9.5,0.001919
9.505,0.002425
9.51,0.00182
9.515,0.001863
9.52,0.002371
9.525,0.002063
9.53,0.001976
9.535,0.001898
9.54,0.002315
9.545,0.001755
9.55,0.002147
9.555,0.002692
9.56,0.002121
9.565,0.001706
9.57,0.00156
9.575,0.002032
9.58,0.001551
9.585,0.001422
9.59,0.001714
9.595,0.001596
9.6,0.002285
9.605,0.00147
9.61,0.002532
9.615,0.001715
9.62,0.00202
9.625,0.002214
9.63,0.002058
9.635,0.002237
9.64,0.00165
9.645,0.001225
9.65,0.002006
9.655,0.001606
9.66,0.002232
9.665,0.003232
9.67,0.003698
9.675,0.005099
9.68,0.00753
9.685,0.012085
9.69,0.018753
9.695,0.028095
9.7,0.042676
9.705,0.060965
9.71,0.08546
9.715,0.114407
9.72,0.148344
9.725,0.184231
9.73,0.21982
9.735,0.252515
9.74,0.27906
9.745,0.296517
9.75,0.302347
9.755,0.296091
9.76,0.279022
9.765,0.253112
9.77,0.219251
9.775,0.184129
9.78,0.147691
9.785,0.11505
9.79,0.085221
9.795,0.061314
9.8,0.042205
9.805,0.028668
9.81,0.019105
9.815,0.012788
9.82,0.007499
9.825,0.005168
9.83,0.005153
9.835,0.003249
9.84,0.002451
9.845,0.002397
9.85,0.001162
9.855,0.002606
9.86,0.00207
9.865,0.001502
9.87,0.00241
9.875,0.001778
9.88,0.001638
9.885,0.002182
9.89,0.00214
9.895,0.001838
9.9,0.001973
9.905,0.001529
9.91,0.001493
9.915,0.002315
9.92,0.002461
9.925,0.002151
9.93,0.002131
9.935,0.001861
9.94,0.001954
9.945,0.001672
9.95,0.002615
9.955,0.001801
9.96,0.002144
9.965,0.002
9.97,0.00151
9.975,0.002679
9.98,0.001868
9.985,0.001731
9.99,0.00204
9.995,0.001686
10.0,0.00201
10.005,0.001664
10.01,0.002198
10.015,0.002019
10.02,0.001521
10.025,0.002363
10.03,0.002068
10.035,0.001614
10.04,0.002126
10.045,0.002152
10.05,0.002653
10.055,0.001699
10.06,0.002301
10.065,0.001969
10.07,0.002218
10.075,0.001911
10.08,0.001982
10.085,0.002177
10.09,0.001586
10.095,0.001265
10.1,0.002
10.105,0.001847
10.11,0.002034
10.115,0.00223
10.12,0.001929
10.125,0.002424
10.13,0.001992
10.135,0.002046
10.14,0.002299
10.145,0.002214
10.15,0.001977
10.155,0.002053
10.16,0.001744
10.165,0.001794
10.17,0.002046
10.175,0.002296
10.18,0.001858
10.185,0.002306
10.19,0.002693
10.195,0.002766
10.2,0.002022
10.205,0.002384
10.21,0.002228
10.215,0.002291
10.22,0.002309
10.225,0.0022
10.23,0.002306
10.235,0.002084
10.24,0.001927
10.245,0.002107
10.25,0.002191
10.255,0.002448
10.26,0.002149
10.265,0.00228
10.27,0.002519
10.275,0.001692
10.28,0.001927
10.285,0.002209
10.29,0.002029
10.295,0.001664
10.3,0.002366
10.305,0.001994
10.31,0.001668
10.315,0.002684
10.32,0.001569
10.325,0.002014
10.33,0.001783
10.335,0.002056
10.34,0.002216
10.345,0.001731
10.35,0.001981
10.355,0.001971
10.36,0.001665
10.365,0.002426
10.37,0.002077
10.375,0.001915
10.38,0.001783
10.385,0.001899
10.39,0.002066
10.395,0.001854
10.4,0.002454
10.405,0.001123
10.41,0.001264
10.415,0.001925
10.42,0.001368
10.425,0.001992
10.43,0.001785
10.435,0.002219
10.44,0.002161
10.445,0.002474
10.45,0.002338
10.455,0.002455
10.46,0.002201
10.465,0.00239
10.47,0.002192
10.475,0.001809
10.48,0.001577
10.485,0.001591
10.49,0.002185
10.495,0.001179
10.5,0.002077
10.505,0.001752
10.51,0.002274
10.515,0.002086
10.52,0.001753
10.525,0.002021
10.53,0.001218
10.535,0.00211
10.54,0.002179
10.545,0.001371
10.55,0.002317
10.555,0.001974
10.56,0.002077
10.565,0.001518
10.57,0.002229
10.575,0.002221
10.58,0.002012
10.585,0.001672
10.59,0.002285
10.595,0.002455
10.6,0.002158
10.605,0.00237
10.61,0.001814
10.615,0.002074
10.62,0.002153
10.625,0.002072
10.63,0.00301
10.635,0.00217
10.64,0.001828
10.645,0.002315
10.65,0.001645
10.655,0.002156
10.66,0.002297
10.665,0.001856
10.67,0.001917
10.675,0.001701
10.68,0.002076
10.685,0.001794
10.69,0.002639
10.695,0.002259
10.7,0.001955
10.705,0.001537
10.71,0.002747
10.715,0.002491
10.72,0.002201
10.725,0.002105
10.73,0.002096
10.735,0.001872
10.74,0.002695
10.745,0.002108
10.75,0.001532
10.755,0.001806
10.76,0.001132
10.765,0.002267
10.77,0.002304
10.775,0.002657
10.78,0.002772
10.785,0.001762
10.79,0.002194
10.795,0.002385
10.8,0.002314
10.805,0.001857
10.81,0.002317
10.815,0.002208
10.82,0.002512
10.825,0.002024
10.83,0.00195
10.835,0.001855
10.84,0.001901
10.845,0.001764
10.85,0.001913
10.855,0.002208
10.86,0.002192
10.865,0.002493
10.87,0.002414
10.875,0.002249
10.88,0.001626
10.885,0.002228
10.89,0.002436
10.895,0.001571
10.9,0.001636
10.905,0.001692
10.91,0.001662
10.915,0.001923
10.92,0.001696
10.925,0.002159
10.93,0.001598
10.935,0.001977
10.94,0.001847
10.945,0.001682
10.95,0.002383
10.955,0.00203
10.96,0.00221
10.965,0.001903
10.97,0.002266
10.975,0.002235
10.98,0.001967
10.985,0.001399
10.99,0.002307
10.995,0.002262
11.0,0.002083
11.005,0.002105
11.01,0.002063
11.015,0.002088
11.02,0.001668
11.025,0.002001
11.03,0.002132
11.035,0.001806
11.04,0.00168
11.045,0.002671
11.05,0.002233
11.055,0.001913
11.06,0.001848
11.065,0.001095
11.07,0.001521
11.075,0.001933
11.08,0.002471
11.085,0.0013
11.09,0.001775
11.095,0.002691
11.1,0.002255
11.105,0.002166
11.11,0.002439
11.115,0.001979
11.12,0.001959
11.125,0.002271
11.13,0.002319
11.135,0.001647
11.14,0.002556
11.145,0.001411
11.15,0.001778
11.155,0.003097
11.16,0.001842
11.165,0.002251
11.17,0.001671
11.175,0.001909
11.18,0.00177
11.185,0.001882
11.19,0.002252
11.195,0.002634
11.2,0.002328
11.205,0.002567
11.21,0.001845
11.215,0.002535
11.22,0.00222
11.225,0.002502
11.23,0.001876
11.235,0.00194
11.24,0.0025
11.245,0.002235
11.25,0.002058
11.255,0.001781
11.26,0.001985
11.265,0.002189
11.27,0.002271
11.275,0.001824
11.28,0.001898
11.285,0.002167
11.29,0.001628
11.295,0.002343
11.3,0.00201
11.305,0.001964
11.31,0.001165
11.315,0.001449
11.32,0.001642
11.325,0.0018
11.33,0.001619
11.335,0.002132
11.34,0.002048
11.345,0.001907
11.35,0.001288
11.355,0.002489
11.36,0.001902
11.365,0.002207
11.37,0.001765
11.375,0.001999
11.38,0.002243
11.385,0.002082
11.39,0.002336
11.395,0.001935
11.4,0.002696
11.405,0.001336
11.41,0.001805
11.415,0.002341
11.42,0.00191
11.425,0.001843
11.43,0.001376
11.435,0.002417
11.44,0.001333
11.445,0.002174
11.45,0.002065
11.455,0.002302
11.46,0.002506
11.465,0.001749
11.47,0.001712
11.475,0.001884
11.48,0.001393
11.485,0.002281
11.49,0.001854
11.495,0.002048
11.5,0.001597
11.505,0.001995
11.51,0.001773
11.515,0.001964
11.52,0.001607
11.525,0.002348
11.53,0.001761
11.535,0.001094
11.54,0.002213
11.545,0.001882
11.55,0.001678
11.555,0.002864
11.56,0.001968
11.565,0.001517
11.57,0.00177
11.575,0.002119
11.58,0.001906
11.585,0.00242
11.59,0.002358
11.595,0.001708
11.6,0.001998
11.605,0.00221
11.61,0.001841
11.615,0.001823
11.62,0.002293
11.625,0.002143
11.63,0.001494
11.635,0.001793
11.64,0.001841
11.645,0.001944
11.65,0.001734
11.655,0.002455
11.66,0.001646
11.665,0.001605
11.67,0.002059
11.675,0.001197
11.68,0.001625
11.685,0.002205
11.69,0.001522
11.695,0.00169
11.7,0.002366
11.705,0.002146
11.71,0.002007
11.715,0.002072
11.72,0.00175
11.725,0.002096
11.73,0.001917
11.735,0.002863
11.74,0.002177
11.745,0.001871
11.75,0.001971
11.755,0.002009
11.76,0.001507
11.765,0.001702
11.77,0.002525
11.775,0.001499
11.78,0.001788
11.785,0.002349
11.79,0.00252
11.795,0.001633
11.8,0.002504
11.805,0.001865
11.81,0.002573
11.815,0.002169
11.82,0.001894
11.825,0.002249
11.83,0.00219
11.835,0.001724
11.84,0.002747
11.845,0.001874
11.85,0.002398
11.855,0.001825
11.86,0.001355
11.865,0.001602
11.87,0.00196
11.875,0.002234
11.88,0.002612
11.885,0.002024
11.89,0.001897
11.895,0.001565
11.9,0.001979
11.905,0.0021
11.91,0.00122
11.915,0.002452
11.92,0.002393
11.925,0.002792
11.93,0.001676
11.935,0.002008
11.94,0.002
11.945,0.00153
11.95,0.001696
11.955,0.001649
11.96,0.002174
11.965,0.002145
11.97,0.002466
11.975,0.001852
11.98,0.001504
11.985,0.002147
11.99,0.002123
11.995,0.002226
12.0,0.002429
