ppm,intensity
7.77,0.001998
7.775,0.002348
7.78,0.00171
7.785,0.001767
7.79,0.002308
7.795,0.001665
7.8,0.002572
7.805,0.001945
7.81,0.002157
7.815,0.001799
7.82,0.002607
7.825,0.001803
7.83,0.002478
7.835,0.001828
7.84,0.002152
7.845,0.001705
7.85,0.002285
7.855,0.002568
7.86,0.001831
7.865,0.002664
7.87,0.002049
7.875,0.001754
7.88,0.00211
7.885,0.001857
7.89,0.002099
7.895,0.001839
7.9,0.001457
7.905,0.002456
7.91,0.002098
7.915,0.001892
7.92,0.002229
7.925,0.001528
7.93,0.001929
7.935,0.002261
7.94,0.002504
7.945,0.002081
7.95,0.00232
7.955,0.001396
7.96,0.002008
7.965,0.002321
7.97,0.002485
7.975,0.001597
7.98,0.002577
7.985,0.002894
7.99,0.002088
7.995,0.00141
8.0,0.002257
8.005,0.00225
8.01,0.00186
8.015,0.002507
8.02,0.002652
8.025,0.001657
8.03,0.00164
8.035,0.0021
8.04,0.002433
8.045,0.00156
8.05,0.001721
8.055,0.001898
8.06,0.001702
8.065,0.001905
8.07,0.002342
8.075,0.001673
8.08,0.002245
8.085,0.001988
8.09,0.001891
8.095,0.001492
8.1,0.00207
8.105,0.002178
8.11,0.001703
8.115,0.002315
8.12,0.002347
8.125,0.002047
8.13,0.00168
8.135,0.001956
8.14,0.002329
8.145,0.002321
8.15,0.001967
8.155,0.001922
8.16,0.002266
8.165,0.002238
8.17,0.002365
8.175,0.001614
8.18,0.001961
8.185,0.00232
8.19,0.001746
8.195,0.002049
8.2,0.001747
8.205,0.002351
8.21,0.002478
8.215,0.001824
8.22,0.002851
8.225,0.00231
8.23,0.001906
8.235,0.002202
8.24,0.001854
8.245,0.002386
8.25,0.001965
8.255,0.001711
8.26,0.001928
8.265,0.001569
8.27,0.001204
8.275,0.001507
8.28,0.002199
8.285,0.001803
8.29,0.002137
8.295,0.001833
8.3,0.00198
8.305,0.002106
8.31,0.002301
8.315,0.001653
8.32,0.001699
8.325,0.002019
8.33,0.002559
8.335,0.002098
8.34,0.001935
8.345,0.001944
8.35,0.001915
8.355,0.001784
8.36,0.002314
8.365,0.002665
8.37,0.002101
8.375,0.001495
8.38,0.001362
8.385,0.002691
8.39,0.00139
8.395,0.002837
8.4,0.002174
8.405,0.001958
8.41,0.002307
8.415,0.002017
8.42,0.002597
8.425,0.001835
8.43,0.002118
8.435,0.001819
8.44,0.002192
8.445,0.002295
8.45,0.001544
8.455,0.00143
8.46,0.00236
8.465,0.002283
8.47,0.002173
8.475,0.001756
8.48,0.001596
8.485,0.001647
8.49,0.002011
8.495,0.001658
8.5,0.001655
8.505,0.002136
8.51,0.002601
8.515,0.002693
8.52,0.002098
8.525,0.002418
8.53,0.002185
8.535,0.002145
8.54,0.001985
8.545,0.001795
8.55,0.001827
8.555,0.0021
8.56,0.002529
8.565,0.001538
8.57,0.001816
8.575,0.001603
8.58,0.002252
8.585,0.002883
8.59,0.002185
8.595,0.001549
8.6,0.002182
8.605,0.002718
8.61,0.001731
8.615,0.001198
8.62,0.001295
8.625,0.002168
8.63,0.001325
8.635,0.002552
8.64,0.001146
8.645,0.001941
8.65,0.001535
8.655,0.002304
8.66,0.002127
8.665,0.002222
8.67,0.002259
8.675,0.00171
8.68,0.002033
8.685,0.00167
8.69,0.001865
8.695,0.002062
8.7,0.001849
8.705,0.001494
8.71,0.001521
8.715,0.001574
8.72,0.001599
8.725,0.001579
8.73,0.002482
8.735,0.002289
8.74,0.002101
8.745,0.00249
8.75,0.002179
8.755,0.001821
8.76,0.002406
8.765,0.002177
8.77,0.001247
8.775,0.002802
8.78,0.001949
8.785,0.001372
8.79,0.002468
8.795,0.00204
8.8,0.002051
8.805,0.002507
8.81,0.002307
8.815,0.002116
8.82,0.002079
8.825,0.002035
8.83,0.001936
8.835,0.001507
8.84,0.002384
8.845,0.002
8.85,0.001959
8.855,0.002268
8.86,0.001753
8.865,0.001851
8.87,0.002241
8.875,0.001917
8.88,0.001604
8.885,0.00162
8.89,0.003039
8.895,0.001798
8.9,0.00279
8.905,0.001735
8.91,0.002126
8.915,0.001831
8.92,0.001573
8.925,0.001876
8.93,0.00274
8.935,0.001715
8.94,0.001625
8.945,0.002132
8.95,0.001625
8.955,0.001695
8.96,0.001467
8.965,0.002335
8.97,0.002231
8.975,0.001128
8.98,0.002229
8.985,0.001897
8.99,0.001953
8.995,0.001715
9.0,0.002061
9.005,0.002207
9.01,0.001691
9.015,0.001976
9.02,0.001963
9.025,0.00169
9.03,0.001784
9.035,0.00194
9.04,0.002278
9.045,0.001741
9.05,0.001985
9.055,0.002342
9.06,0.002477
9.065,0.001465
9.07,0.002059
9.075,0.001899
9.08,0.001789
9.085,0.001727
9.09,0.002587
9.095,0.002343
9.1,0.001892
9.105,0.002022
9.11,0.001958
9.115,0.001917
9.12,0.002279
9.125,0.001821
9.13,0.002247
9.135,0.001482
9.14,0.002081
9.145,0.00195
9.15,0.001789
9.155,0.002143
9.16,0.002043
9.165,0.001881
9.17,0.002468
9.175,0.001954
9.18,0.001931
9.185,0.001808
9.19,0.002388
9.195,0.002336
9.2,0.001167
9.205,0.001677
9.21,0.002125
9.215,0.002337
9.22,0.002182
9.225,0.001968
9.23,0.002521
9.235,0.001824
9.24,0.002043
9.245,0.002011
9.25,0.002054
9.255,0.001681
9.26,0.001916
9.265,0.002259
9.27,0.002369
9.275,0.002303
9.28,0.002182
9.285,0.00192
9.29,0.002243
9.295,0.002003
9.3,0.002064
9.305,0.002173
9.31,0.001726
9.315,0.002215
9.32,0.002409
9.325,0.001448
9.33,0.001903
9.335,0.001885
9.34,0.002573
9.345,0.002051
9.35,0.002226
9.355,0.002272
9.36,0.001737
9.365,0.001546
9.37,0.002405
9.375,0.002461
9.38,0.002318
9.385,0.002298
9.39,0.001759
9.395,0.001755
9.4,0.002011
9.405,0.002239
9.41,0.001892
9.415,0.001901
9.42,0.002178
9.425,0.002567
9.43,0.001453
9.435,0.001927
9.44,0.001482
9.445,0.00137
9.45,0.002399
9.455,0.001647
9.46,0.002132
9.465,0.002398
9.47,0.002248
9.475,0.001657
9.48,0.002136
9.485,0.001978
9.49,0.001755
9.495,0.001889
9.5,0.001816
9.505,0.00236
9.51,0.001996
9.515,0.001857
9.52,0.002143
9.525,0.002143
9.53,0.002214
9.535,0.002352
9.54,0.001739
9.545,0.00181
9.55,0.002398
9.555,0.00176
9.56,0.00225
9.565,0.001227
9.57,0.001993
9.575,0.001699
9.58,0.001926
9.585,0.002142
9.59,0.001308
9.595,0.001462
9.6,0.001987
9.605,0.001583
9.61,0.002076
9.615,0.002022
9.62,0.00163
9.625,0.002319
9.63,0.002247
9.635,0.002148
9.64,0.001795
9.645,0.001804
9.65,0.001499
9.655,0.001271
9.66,0.001864
9.665,0.002247
9.67,0.001905
9.675,0.002199
9.68,0.001798
9.685,0.001834
9.69,0.001843
9.695,0.00242
9.7,0.001592
9.705,0.001753
9.71,0.002262
9.715,0.002339
9.72,0.002212
9.725,0.002917
9.73,0.001955
9.735,0.002005
9.74,0.001799
9.745,0.001889
9.75,0.002619
9.755,0.002373
9.76,0.001885
9.765,0.002465
9.77,0.001677
9.775,0.002646
9.78,0.001871
9.785,0.00229
9.79,0.001546
9.795,0.002064
9.8,0.001861
9.805,0.001924
9.81,0.001967
9.815,0.001413
9.82,0.001425
9.825,0.002488
9.83,0.001592
9.835,0.00122
9.84,0.002158
9.845,0.002003
9.85,0.002059
9.855,0.001843
9.86,0.00224
9.865,0.002324
9.87,0.001926
9.875,0.002146
9.88,0.001319
9.885,0.001909
9.89,0.001683
9.895,0.001599
9.9,0.002335
9.905,0.001246
9.91,0.002084
9.915,0.001513
9.92,0.002386
9.925,0.002046
9.93,0.002316
9.935,0.001905
9.94,0.00149
9.945,0.002846
9.95,0.001939
9.955,0.001602
9.96,0.002387
9.965,0.002741
9.97,0.002011
9.975,0.001837
9.98,0.002238
9.985,0.002318
9.99,0.002347
9.995,0.001904
10.0,0.002005
10.005,0.002173
10.01,0.002715
10.015,0.002466
10.02,0.001811
10.025,0.002169
10.03,0.002315
10.035,0.001805
10.04,0.000986
10.045,0.002056
10.05,0.001826
10.055,0.002104
10.06,0.00215
10.065,0.00207
10.07,0.002028
10.075,0.002405
10.08,0.001865
10.085,0.001493
10.09,0.001217
10.095,0.002214
10.1,0.001544
10.105,0.001967
10.11,0.002047
10.115,0.002311
10.12,0.002337
10.125,0.002049
10.13,0.00205
10.135,0.002619
10.14,0.001277
10.145,0.001952
10.15,0.001743
10.155,0.001977
10.16,0.002661
10.165,0.001855
10.17,0.00159
10.175,0.001517
10.18,0.00202
10.185,0.001779
10.19,0.001661
10.195,0.002444
10.2,0.002774
10.205,0.001853
10.21,0.001719
10.215,0.00225
10.22,0.001901
10.225,0.002329
10.23,0.002427
10.235,0.002205
10.24,0.00209
10.245,0.001721
10.25,0.002385
10.255,0.002466
10.26,0.001549
10.265,0.001835
10.27,0.002227
10.275,0.002137
10.28,0.002464
10.285,0.001692
10.29,0.001958
10.295,0.002034
10.3,0.002045
10.305,0.002432
10.31,0.002332
10.315,0.002566
10.32,0.002027
10.325,0.001861
10.33,0.002341
10.335,0.002194
10.34,0.001646
10.345,0.00163
10.35,0.002116
10.355,0.002388
10.36,0.001689
10.365,0.002669
10.37,0.002248
10.375,0.002047
10.38,0.00246
10.385,0.002066
10.39,0.001527
10.395,0.001867
10.4,0.002336
10.405,0.002345
10.41,0.001868
10.415,0.001974
10.42,0.002006
10.425,0.001342
10.43,0.001754
10.435,0.001786
10.44,0.002296
10.445,0.001546
10.45,0.002282
10.455,0.001935
10.46,0.001935
10.465,0.001339
10.47,0.002553
10.475,0.002811
10.48,0.001447
10.485,0.001838
10.49,0.00119
10.495,0.002
10.5,0.002039
10.505,0.002064
10.51,0.001483
10.515,0.002735
10.52,0.002329
10.525,0.001403
10.53,0.001713
10.535,0.001889
10.54,0.001968
10.545,0.002606
10.55,0.001605
10.555,0.001796
10.56,0.00189
10.565,0.001895
10.57,0.001967
10.575,0.002118
10.58,0.002653
10.585,0.002502
10.59,0.002157
10.595,0.001482
10.6,0.001658
10.605,0.00166
10.61,0.001944
10.615,0.001585
10.62,0.00177
10.625,0.002295
10.63,0.00246
10.635,0.001935
10.64,0.002536
10.645,0.000985
10.65,0.001992
10.655,0.001788
10.66,0.002272
10.665,0.00195
10.67,0.002084
10.675,0.002183
10.68,0.001935
10.685,0.002217
10.69,0.001837
10.695,0.001558
10.7,0.001763
10.705,0.002063
10.71,0.001822
10.715,0.001735
10.72,0.001381
10.725,0.001669
10.73,0.002221
10.735,0.002139
10.74,0.002274
10.745,0.001849
10.75,0.001921
10.755,0.002254
10.76,0.001601
10.765,0.00308
10.77,0.001621
10.775,0.002202
10.78,0.002577
10.785,0.001747
10.79,0.001082
10.795,0.001447
10.8,0.001195
10.805,0.001168
10.81,0.00266
10.815,0.00233
10.82,0.002295
10.825,0.001655
10.83,0.002012
10.835,0.001823
10.84,0.001893
10.845,0.0019
10.85,0.002382
10.855,0.002115
10.86,0.00206
10.865,0.001924
10.87,0.00141
10.875,0.002159
10.88,0.002028
10.885,0.002658
10.89,0.001331
10.895,0.001637
10.9,0.002015
10.905,0.002156
10.91,0.002182
10.915,0.001969
10.92,0.001785
10.925,0.002034
10.93,0.002655
10.935,0.002345
10.94,0.001549
10.945,0.001812
10.95,0.001377
10.955,0.001581
10.96,0.002327
10.965,0.002475
10.97,0.001759
10.975,0.002258
10.98,0.001567
10.985,0.002369
10.99,0.001861
10.995,0.001939
11.0,0.001711
11.005,0.001795
11.01,0.002683
11.015,0.002155
11.02,0.002235
11.025,0.001882
11.03,0.001895
11.035,0.001878
11.04,0.001675
11.045,0.002258
11.05,0.001633
11.055,0.002247
11.06,0.002531
11.065,0.002301
11.07,0.001624
11.075,0.002593
11.08,0.001694
11.085,0.001916
11.09,0.001817
11.095,0.001674
11.1,0.001627
11.105,0.001835
11.11,0.00199
11.115,0.002058
11.12,0.001481
11.125,0.002556
11.13,0.002094
11.135,0.002052
11.14,0.002052
11.145,0.002293
11.15,0.002187
11.155,0.002105
11.16,0.001714
11.165,0.002256
11.17,0.002005
11.175,0.002006
11.18,0.001891
11.185,0.002148
11.19,0.002171
11.195,0.00213
11.2,0.00261
11.205,0.002322
11.21,0.002048
11.215,0.002185
11.22,0.001422
11.225,0.002324
11.23,0.001848
11.235,0.001737
11.24,0.002229
11.245,0.001638
11.25,0.002255
11.255,0.001772
11.26,0.001505
11.265,0.001938
11.27,0.002304
11.275,0.001803
11.28,0.002234
11.285,0.001977
11.29,0.002016
11.295,0.00236
11.3,0.002025
11.305,0.003011
11.31,0.001896
11.315,0.00169
11.32,0.0013
11.325,0.001563
11.33,0.001979
11.335,0.001356
11.34,0.001475
11.345,0.002151
11.35,0.001892
11.355,0.001652
11.36,0.001373
11.365,0.001697
11.37,0.001912
11.375,0.001882
11.38,0.001905
11.385,0.001872
11.39,0.001833
11.395,0.002107
11.4,0.002325
11.405,0.00222
11.41,0.001794
11.415,0.002294
11.42,0.002171
11.425,0.002169
11.43,0.00223
11.435,0.002224
11.44,0.001605
11.445,0.001995
11.45,0.001861
11.455,0.001623
11.46,0.003047
11.465,0.001892
11.47,0.001717
11.475,0.002185
11.48,0.001908
11.485,0.001814
11.49,0.002089
11.495,0.00224
11.5,0.002146
11.505,0.002279
11.51,0.001705
11.515,0.001671
11.52,0.002499
11.525,0.001624
11.53,0.002198
11.535,0.001854
11.54,0.001509
11.545,0.00221
11.55,0.002287
11.555,0.001174
11.56,0.001696
11.565,0.002029
11.57,0.001272
11.575,0.002164
11.58,0.001217
11.585,0.002497
11.59,0.001604
11.595,0.002027
11.6,0.001482
11.605,0.002449
11.61,0.001815
11.615,0.001656
11.62,0.002027
11.625,0.001883
11.63,0.000957
11.635,0.001767
11.64,0.00206
11.645,0.001653
11.65,0.002052
11.655,0.00189
11.66,0.002267
11.665,0.0018
11.67,0.002526
11.675,0.001777
11.68,0.001966
11.685,0.001827
11.69,0.00158
11.695,0.001944
11.7,0.001759
11.705,0.002287
11.71,0.001964
11.715,0.002322
11.72,0.002315
11.725,0.001848
11.73,0.001942
11.735,0.002956
11.74,0.002355
11.745,0.002106
11.75,0.002627
11.755,0.001763
11.76,0.001454
11.765,0.002365
11.77,0.001876
11.775,0.001432
11.78,0.001741
11.785,0.002038
11.79,0.001637
11.795,0.002037
11.8,0.002251
11.805,0.002188
11.81,0.002406
11.815,0.001486
11.82,0.002817
11.825,0.001244
11.83,0.001734
11.835,0.001571
11.84,0.002218
11.845,0.002093
11.85,0.002492
11.855,0.002366
11.86,0.002296
11.865,0.001996
11.87,0.002156
11.875,0.001909
11.88,0.002406
11.885,0.002265
11.89,0.002482
11.895,0.002082
11.9,0.001969
11.905,0.002237
11.91,0.001859
11.915,0.001939
11.92,0.001702
11.925,0.002212
11.93,0.002105
11.935,0.001784
11.94,0.002736
11.945,0.002219
11.95,0.001935
11.955,0.001693
11.96,0.001715
11.965,0.001962
11.97,0.001423
11.975,0.001688
11.98,0.002081
11.985,0.002309
11.99,0.001586
11.995,0.002416
12.0,0.002287
